dataset_id,y_true,y_pred
0390,1.0543,2.264521598815918
0390,1.3503,1.8509374856948853
0390,1.726,2.4126815795898438
0390,1.8575,1.896779179573059
0390,3.129,4.326571464538574
0390,5.2126,6.19680643081665
0390,5.2126,5.726085186004639
0390,5.2262,5.141027927398682
0390,0.9194,1.7806370258331299
0390,1.9506,2.640079975128174
0390,1.4595,2.3236937522888184
0390,1.7462,2.5155787467956543
0390,0.7943,3.0350236892700195
0390,2.8333,4.275468826293945
0390,2.8429,4.208787441253662
0390,1.7688,2.5869903564453125
0390,1.9359,2.799227237701416
0390,2.4061,4.993197441101074
0390,5.1415,5.66685676574707
0390,1.1223,1.8078889846801758
0390,1.2445,1.7647353410720825
0390,2.6356,2.9317424297332764
0390,2.8891,4.598639011383057
0390,3.5687,4.996077537536621
0390,2.0017,2.7656707763671875
0390,2.1493,2.9180216789245605
0390,2.2429,4.857229709625244
0390,3.1788,3.6990418434143066
0390,5.213,5.177480220794678
0390,6.084,4.734742164611816
0390,1.5387,2.3604514598846436
0390,3.6418,3.6129708290100098
0390,3.6856,5.8515167236328125
0390,2.0717,3.396655321121216
0390,2.1479,4.845769882202148
0390,3.511,5.389317989349365
0390,1.1777,2.2043447494506836
0390,1.768,2.4628841876983643
0390,5.3817,6.597545146942139
0390,1.3157,1.7451143264770508
0390,1.7903,2.151428461074829
0390,1.805,3.363525867462158
0390,4.0857,5.252381324768066
0390,4.7886,5.3378729820251465
0390,1.4434,2.277597188949585
0390,2.3111,2.4700653553009033
0390,3.2009,5.705495834350586
0390,2.933,3.7641594409942627
0390,1.9085,2.7201473712921143
0390,3.2523,6.110392093658447
0390,5.0207,5.795070171356201
0390,2.1291,3.5056962966918945
0390,2.259,2.357149600982666
0390,3.239,4.024080753326416
0390,1.8119,2.7227320671081543
0390,3.1924,5.141829967498779
0390,4.1487,5.190484523773193
0390,1.7448,5.852208137512207
0390,1.9912,3.1162545680999756
0390,1.6168,1.5505475997924805
0390,1.8974,3.7903008460998535
0390,2.5804,3.908440351486206
0390,3.9288,5.524013042449951
0390,1.0547,3.277984619140625
0390,1.3342,2.7813165187835693
0390,1.6562,4.258369445800781
0390,2.2058,2.9185702800750732
0390,1.16,2.7845664024353027
0390,1.8338,2.359025239944458
0390,3.1749,5.001989364624023
0390,1.8032,2.156836748123169
0390,2.4685,2.9912502765655518
0390,2.2909,3.785083293914795
0390,2.5002,3.3178389072418213
0390,3.8075,5.1366472244262695
0390,5.8173,7.0712385177612305
0390,3.8706,6.192819595336914
0390,4.9865,5.302917957305908
0390,1.7249,2.1988887786865234
0390,1.8395,2.271145820617676
0390,1.8792,3.166433334350586
0390,1.9638,2.772014856338501
0390,2.4296,3.812166690826416
0390,1.787,1.9798263311386108
0390,1.8589,2.5220272541046143
0390,2.3071,3.9525630474090576
0390,2.3497,2.457367420196533
0390,2.856,2.6213223934173584
0390,3.069,4.781475067138672
0390,3.118,4.315239429473877
0390,3.601,5.055281162261963
0390,5.4309,6.000118255615234
0390,0.8776,2.0985965728759766
0390,1.133,3.7551376819610596
0390,1.7647,2.5649383068084717
0390,1.9474,5.69236421585083
0390,2.1353,3.042891502380371
0390,2.2368,2.9666759967803955
0390,6.2885,6.430404186248779
0390,2.241,2.3608334064483643
0390,2.1086,2.564974069595337
0390,2.1086,2.8568320274353027
0390,2.1385,1.8000445365905762
0390,2.1753,3.112577199935913
0390,4.1257,4.735867023468018
0390,1.838,2.626906156539917
0390,1.8767,3.2850124835968018
0390,3.0161,3.287416458129883
0390,3.2216,5.269792079925537
0390,3.2542,4.572371959686279
0390,1.4991,3.3876750469207764
0390,1.7327,2.3893938064575195
0390,2.1592,2.4151968955993652
0390,1.258,2.070652961730957
0390,1.9995,3.305433988571167
0390,2.2589,2.8100221157073975
0390,2.3725,3.6292176246643066
0390,6.3499,7.376269817352295
0390,1.7281,3.119811534881592
0390,2.237,2.775597333908081
0390,3.5993,6.659438133239746
0390,1.5901,2.362548828125
0390,1.879,2.454500198364258
0390,2.1139,2.997649669647217
0390,1.5109,2.8666634559631348
0390,1.6953,3.395007371902466
0390,2.5943,4.084918022155762
0390,1.3482,1.8024513721466064
0390,1.7894,2.614957094192505
0390,2.6804,3.0190677642822266
0390,2.9744,4.761417388916016
0390,1.5069,2.331108808517456
0390,3.094,4.329799652099609
0390,3.9888,6.018891334533691
0390,4.9416,6.099679946899414
0390,1.4617,2.5470638275146484
0390,1.9263,2.480046510696411
0390,2.4024,3.1972410678863525
0390,2.4024,3.064307928085327
0390,6.0184,6.432032585144043
0390,2.2993,2.535217523574829
0390,3.6514,3.871004581451416
0390,3.7891,4.164342880249023
0390,4.3044,6.023545742034912
0390,4.7062,5.659827709197998
0390,1.0042,1.6133322715759277
0390,1.7548,2.3881561756134033
0390,4.1461,4.9724345207214355
0390,2.012,3.543588876724243
0390,2.5507,2.83343505859375
0390,3.6242,4.26823616027832
0390,3.8327,5.410919189453125
0390,1.8573,2.331228494644165
0390,2.5001,5.303471088409424
0390,4.5349,4.187587261199951
0390,2.3616,5.3405070304870605
0390,2.9511,5.493358135223389
0390,3.7717,4.154632568359375
0390,1.8926,3.018833637237549
0390,1.9978,2.5657615661621094
0390,2.565,3.9001777172088623
0390,2.9039,5.274770736694336
0390,3.1655,2.9658517837524414
0390,3.7657,4.349664688110352
0390,4.0896,4.499155044555664
0390,1.8239,2.498751640319824
0390,1.9792,2.6274802684783936
0390,3.008,4.53732442855835
0390,4.7814,4.996066093444824
0390,5.94,6.50978422164917
0390,2.2529,3.3383500576019287
0390,4.3325,5.147412300109863
0390,4.0965,4.623230934143066
0390,5.9536,6.436462879180908
0390,6.0604,7.08344841003418
0390,1.2263,4.002998352050781
0390,2.2228,2.564974069595337
0390,5.0368,3.180129051208496
0390,5.6431,6.784876823425293
0390,1.5244,3.104361057281494
0390,1.723,3.0605640411376953
0390,1.9162,2.126114845275879
0390,1.3692,2.3530380725860596
0390,2.6977,5.121652126312256
0390,1.8533,3.854597330093384
0390,4.4906,5.95046854019165
0390,4.969,5.763797283172607
0390,1.3471,4.150637626647949
0390,1.4948,2.593304395675659
0390,3.0894,4.833966255187988
0390,3.841,5.062155723571777
0390,4.0219,5.419559478759766
0390,5.139,6.091569423675537
0390,1.579,2.387413740158081
0390,1.9826,3.380763053894043
0390,2.3916,3.5689849853515625
0390,2.5498,3.1888020038604736
0390,2.8579,4.450231552124023
0390,0.9169,1.750264286994934
0390,1.6679,2.9197332859039307
0390,4.5215,5.394850730895996
0390,1.6764,1.8927865028381348
0390,1.748,2.246354579925537
0390,2.0223,2.8084890842437744
0390,2.9057,5.292324066162109
0390,5.4344,6.587521553039551
0390,2.0619,2.4923899173736572
0390,4.0733,7.590065956115723
0390,6.8449,6.399051666259766
0390,7.188,8.66402816772461
0390,1.7182,2.1228272914886475
0390,3.0162,3.5790657997131348
0390,5.9148,6.817595481872559
0390,3.0922,4.107307434082031
0390,6.215,5.455076694488525
0390,1.2278,2.063842535018921
0390,1.9767,4.4230780601501465
0390,2.4694,4.72096061706543
0390,4.1308,6.516213417053223
0390,5.1239,6.171884536743164
0390,2.6438,3.6911206245422363
0390,3.022,4.377115249633789
0390,3.731,4.864165306091309
0390,1.3242,2.394570827484131
0390,1.3753,2.7696280479431152
0390,1.8678,2.4339327812194824
0390,2.4517,3.82037091255188
0390,4.8777,5.114960193634033
0390,1.7717,2.707286834716797
0390,2.1448,2.8620810508728027
0390,2.5326,3.5501153469085693
0390,2.7138,4.010302543640137
0390,1.4989,2.0557658672332764
0390,2.8059,4.792999267578125
0390,2.8885,3.5570294857025146
0390,3.1412,2.5742013454437256
0390,1.5089,2.7988545894622803
0390,1.8636,2.9586198329925537
0390,2.2246,5.285686016082764
0390,2.6049,3.2447502613067627
0390,2.7766,3.3289244174957275
0390,2.4848,4.880609035491943
0390,4.3015,5.052113056182861
0390,1.5641,1.9509382247924805
0390,1.5753,2.4810824394226074
0390,1.7688,2.692188024520874
0390,2.6953,3.939012289047241
0390,3.0112,4.782304286956787
0390,5.8438,6.042821407318115
0390,1.5247,4.58934211730957
0390,1.5378,3.084754228591919
0390,2.5629,4.396158218383789
0390,4.1826,6.310662746429443
0390,4.4682,7.567250728607178
0390,3.7821,5.915277004241943
0390,4.2485,6.0906982421875
0390,1.7624,2.872263193130493
0390,2.2043,2.8859105110168457
0390,2.8591,4.904115200042725
0390,3.8511,5.378852367401123
0390,3.8511,5.702798843383789
0390,4.5793,5.571842670440674
0390,1.6323,2.472959041595459
0390,1.7698,2.0191476345062256
0390,2.055,2.258280038833618
0390,2.2393,2.783531665802002
0390,2.3263,4.2865376472473145
0390,1.9893,3.24055814743042
0390,1.0839,3.6969799995422363
0390,3.0207,3.73431658744812
0390,3.2033,4.053657054901123
0390,3.3272,4.134404182434082
0390,3.0241,4.011619567871094
0390,3.96,3.5766220092773438
0390,4.5473,8.0120210647583
0390,1.6598,3.3576595783233643
0390,2.634,3.06587553024292
0390,4.6306,6.601630210876465
0390,0.7313,1.7756483554840088
0390,1.6772,2.1307826042175293
0390,1.7639,2.2514851093292236
0390,2.0429,2.6132619380950928
0390,5.0208,6.923813819885254
0390,1.1656,2.5470528602600098
0390,3.1908,4.442897796630859
0390,4.0237,4.482509136199951
0390,4.3396,5.170225143432617
0390,1.8902,2.7746388912200928
0390,2.7861,4.163661956787109
0390,3.875,4.105849266052246
0390,5.29,5.854095458984375
0390,6.2546,6.94524621963501
0390,2.6419,4.532509803771973
0390,1.3751,1.9750663042068481
0390,1.4216,2.1447112560272217
0390,2.002,2.785688877105713
0390,3.869,5.5309882164001465
0390,4.7845,5.788703441619873
0390,1.4529,2.5613532066345215
0390,1.6762,2.1307826042175293
0390,2.5059,3.865964412689209
0390,1.2585,2.39845609664917
0390,1.7952,2.3991611003875732
0390,4.5715,6.759856700897217
0390,5.8202,6.100489139556885
0390,6.4608,6.671098232269287
0390,1.6165,3.613755226135254
0390,2.9942,5.982714653015137
0390,1.8526,2.5523276329040527
0390,4.2623,5.8637189865112305
0390,5.407,6.042834281921387
0390,1.8711,2.8670103549957275
0390,3.187,3.7861268520355225
0390,3.2467,4.964920997619629
0390,3.5852,5.048971652984619
0390,1.4205,2.1387643814086914
0390,2.8104,3.1905829906463623
0390,2.9189,3.9160263538360596
0390,3.2276,5.048216819763184
0390,3.5371,4.235378265380859
0390,1.5994,3.2664904594421387
0390,2.3118,3.700352191925049
0390,2.9657,4.973837852478027
0390,4.3414,5.673895835876465
0390,0.6469,1.639328122138977
0390,1.8576,2.672969341278076
0390,1.8576,3.088780164718628
0390,2.0524,2.4475390911102295
0390,2.6495,2.475982189178467
0390,1.6882,2.4624390602111816
0390,2.2813,4.567245960235596
0390,2.4154,2.8744165897369385
0390,2.5231,3.8132877349853516
0390,4.0273,4.821274757385254
0390,4.2104,5.088382720947266
0390,1.8879,2.610351085662842
0390,2.2218,4.288885593414307
0390,2.3371,3.0144057273864746
0390,4.0363,4.84193229675293
0390,2.3139,2.4700653553009033
0390,3.3024,5.126077651977539
0390,1.6385,2.2243282794952393
0390,1.7326,2.3893938064575195
0390,3.807,6.130996227264404
0390,2.0972,2.5957891941070557
0390,2.5483,2.2637033462524414
0390,3.6853,4.862114429473877
0390,3.7587,4.121656894683838
0390,1.4884,2.1447112560272217
0390,1.5053,4.0124897956848145
0390,1.5133,2.4629478454589844
0390,1.7353,2.5574920177459717
0390,2.0947,2.2608184814453125
0390,2.4695,4.1936187744140625
0390,2.2703,4.222623825073242
0390,2.7026,6.0417375564575195
0390,5.6021,7.688431739807129
0390,1.4353,1.9852572679519653
0390,2.3809,2.3778486251831055
0390,2.8587,4.3912811279296875
0390,1.4707,3.3012962341308594
0390,1.2337,2.198720932006836
0390,2.6291,4.595058441162109
0390,1.5615,2.10690975189209
0390,1.9991,3.768711566925049
0390,2.3682,2.9490466117858887
0390,1.7635,2.551374673843384
0390,2.176,3.259695291519165
0390,2.3309,3.394674301147461
0390,2.7843,4.62114953994751
0390,1.1119,1.7082490921020508
0390,1.7191,2.542543411254883
0390,2.3597,2.9374630451202393
0390,2.8517,3.998898506164551
0390,1.6232,2.0255415439605713
0390,1.89,2.8412249088287354
0390,2.9362,3.7418880462646484
0390,3.1386,4.119775772094727
0390,1.9927,2.5054502487182617
0390,2.1082,3.202479362487793
0390,2.0447,2.7538280487060547
0390,4.9474,5.5592756271362305
0390,3.2624,3.428894281387329
0390,1.4501,2.6484386920928955
0390,2.2237,3.594233274459839
0390,5.339,5.114960193634033
0390,2.4779,4.212543487548828
0390,4.4754,6.64567756652832
0390,1.4024,3.291118860244751
0390,1.7292,2.0346195697784424
0390,5.0423,6.519331455230713
0390,2.1277,3.138209104537964
0390,3.5826,5.371677875518799
0390,1.1238,2.0039145946502686
0390,1.6694,2.2574422359466553
0390,4.407,5.540957927703857
0390,4.665,3.4225258827209473
0390,1.9616,2.3740394115448
0390,3.0651,3.2320759296417236
0390,2.0468,5.013302326202393
0390,1.5967,2.461684465408325
0390,1.7616,2.8133718967437744
0390,2.1376,2.8487870693206787
0390,2.1147,3.957442045211792
0390,3.5015,3.961338996887207
0390,1.8532,1.9846802949905396
0390,1.8758,2.9349310398101807
0390,2.3547,1.780819058418274
0390,3.5063,4.568629264831543
0390,3.1289,4.161132335662842
0390,3.5746,5.361063003540039
0390,1.948,2.482553005218506
0390,2.0073,2.5920464992523193
0390,4.5977,6.047456741333008
0390,1.6207,2.29291033744812
0390,3.8375,5.464198589324951
0390,1.1901,2.0367350578308105
0390,1.7528,2.5694310665130615
0390,1.9854,3.378365993499756
0390,2.9144,3.373875856399536
0390,3.2599,4.473074913024902
0390,4.5883,5.4236040115356445
0390,2.3985,3.8705711364746094
0390,4.008,5.3853678703308105
0390,1.6396,5.672362327575684
0390,6.5938,6.263179779052734
0390,1.6722,1.902504324913025
0390,2.4931,3.098855495452881
0390,2.9156,4.215515613555908
0390,1.8832,2.929835796356201
0390,2.7673,5.926364421844482
0390,1.9049,2.7903754711151123
0390,4.019,4.686958312988281
0390,4.8032,5.769429683685303
0390,1.1737,2.7196779251098633
0390,2.8243,2.293286085128784
0390,2.45,2.8744165897369385
0390,3.2667,5.895061016082764
0390,1.8917,2.740992307662964
0390,2.0387,3.243546724319458
0390,5.3417,5.10857629776001
0390,1.6783,1.9898391962051392
0390,1.729,2.085231304168701
0390,3.756,5.398571491241455
0390,4.5593,5.681921482086182
0390,1.0085,1.774788737297058
0390,2.1981,3.1464309692382812
0390,2.8997,5.91263484954834
0390,5.1745,5.6854023933410645
0390,1.8554,4.840731143951416
0390,3.1445,3.6938388347625732
0390,3.5928,4.084268569946289
0390,4.1668,4.44245719909668
0390,4.3042,4.7568039894104
0390,4.7967,4.618085861206055
0390,1.4021,2.6291556358337402
0390,1.7922,2.279522180557251
0390,2.7913,3.050536632537842
0390,0.9033,2.0664565563201904
0390,2.0911,2.48791766166687
0390,4.0315,5.414172649383545
0390,2.3413,3.4199774265289307
0390,3.702,6.533895492553711
0390,4.2608,7.345956325531006
0390,6.768,5.804902076721191
0390,1.4354,2.486140489578247
0390,1.5304,2.7653732299804688
0390,2.2321,3.6106936931610107
0390,3.3405,4.677482604980469
0390,3.4638,6.600192070007324
0390,6.7676,7.1950249671936035
0390,1.2622,2.873936414718628
0390,2.4792,2.488416910171509
0390,1.6993,3.6214191913604736
0390,2.3404,2.7418951988220215
0390,2.8539,4.771625518798828
0390,2.4126,3.453831672668457
0390,2.8549,4.22515869140625
0390,3.4511,4.977334022521973
0390,4.1147,4.523096561431885
0390,1.864,2.840956211090088
0390,2.25,1.6708091497421265
0390,2.7577,3.477802276611328
0390,2.9646,5.420603275299072
0390,3.4167,5.6261515617370605
0390,3.8459,4.897695064544678
0390,5.9522,6.3263750076293945
0390,2.1053,5.350759983062744
0390,1.7859,2.3371729850769043
0390,2.4445,4.358826637268066
0390,5.8862,6.9645094871521
0390,1.9696,5.100649833679199
0390,1.8531,3.6556403636932373
0390,2.3472,2.7077584266662598
0390,3.0118,4.985884189605713
0390,3.2343,3.298215389251709
0390,1.7348,2.4741384983062744
0390,1.8074,2.2078497409820557
0390,1.8861,2.244272470474243
0390,2.4024,3.7588818073272705
0390,1.6107,2.2625222206115723
0390,2.2602,3.0699031352996826
0390,2.4407,4.568108558654785
0390,3.443,4.195035457611084
0390,2.4563,2.2147905826568604
0390,2.4813,4.978487014770508
0390,2.8727,4.354531288146973
0390,3.5055,4.280453205108643
0390,1.6109,2.125059127807617
0390,2.1857,2.7279653549194336
0390,4.8763,5.114960193634033
0390,5.7479,6.843096733093262
0390,1.8159,2.80505633354187
0390,1.8898,2.76455020904541
0390,2.3424,1.8431456089019775
0390,2.5641,4.097014904022217
0390,3.4275,5.722570896148682
0390,2.1203,3.684072494506836
0390,2.6801,2.918694257736206
0390,3.427,5.990511417388916
0390,1.8647,2.498751640319824
0390,2.0923,3.1156723499298096
0390,4.3482,6.141311168670654
0390,1.1936,3.3090548515319824
0390,1.1996,2.0096983909606934
0390,1.8813,3.30614972114563
0390,4.2505,4.570993900299072
0390,5.6711,6.575571537017822
0390,1.8736,2.8475234508514404
0390,4.1011,4.931405067443848
0390,0.6179,1.4030232429504395
0390,1.355,1.8667917251586914
0390,2.0993,3.057286024093628
0390,2.4949,3.518079996109009
0390,4.0676,5.220630168914795
0390,1.1909,2.0985965728759766
0390,2.0366,3.6094281673431396
0390,2.0458,2.564880609512329
0390,2.8814,2.535623550415039
0390,5.0146,5.440118789672852
0390,1.4984,2.734046697616577
0390,1.6197,2.125059127807617
0390,6.0711,7.602166175842285
0390,1.7299,2.2253193855285645
0390,1.902,2.6842572689056396
0390,3.1039,5.517675876617432
0390,3.2708,3.591036319732666
0390,1.4301,2.012253999710083
0390,1.4507,1.994376301765442
0390,2.2448,5.078977584838867
0390,2.8746,4.3359694480896
0390,1.5256,2.290736436843872
0390,1.9353,2.6777536869049072
0390,2.2228,3.19179105758667
0390,1.5973,1.7060986757278442
0390,1.9478,2.9367706775665283
0390,2.1005,3.9033920764923096
0390,1.6931,4.011123180389404
0390,1.7578,2.6125435829162598
0390,4.0197,6.4949421882629395
0390,1.3673,1.9941939115524292
0390,3.0694,2.5514392852783203
0390,3.3459,5.029903411865234
0390,2.1815,3.121363639831543
0390,3.024,4.006767749786377
0390,5.4101,6.309330463409424
0390,2.5217,3.066112518310547
0390,3.5741,4.700338840484619
0390,4.9194,4.785354137420654
0390,2.1729,4.482407569885254
0390,1.8699,2.4662246704101562
0390,2.652,2.9306576251983643
0390,3.7673,5.853255271911621
0390,1.7045,3.8358592987060547
0390,2.446,4.952695846557617
0390,2.9314,3.8323147296905518
0390,4.0671,5.2289323806762695
0390,4.2461,4.606650352478027
0390,1.2437,2.099412679672241
0390,2.0543,3.7410757541656494
0390,3.8846,4.256504058837891
0390,3.8897,4.282742977142334
0390,1.4843,1.806292176246643
0390,1.8174,2.397550106048584
0390,4.8416,5.6782050132751465
0390,1.6095,2.2625222206115723
0390,3.0794,4.917645454406738
0390,3.316,3.864438772201538
0390,3.1456,6.381471633911133
0390,4.5791,5.308669567108154
0390,1.6226,2.3550851345062256
0390,2.0951,4.144421577453613
0390,2.3051,2.8160011768341064
0390,2.0014,2.772014856338501
0390,1.8179,2.1528584957122803
0390,3.4833,5.598321914672852
0390,4.6437,5.5905632972717285
0390,1.2375,2.4183766841888428
0390,2.0581,6.137123107910156
0390,2.1011,2.8017306327819824
0390,1.4153,2.326317310333252
0390,2.6288,3.5010030269622803
0390,3.1381,6.39715051651001
0390,5.1832,6.214967250823975
0390,1.7508,4.041069984436035
0390,1.8541,2.5657832622528076
0390,3.3199,4.931156158447266
0390,4.4135,3.0038299560546875
0390,4.4689,2.630553722381592
0390,5.0482,6.259235382080078
0390,1.5787,2.5726189613342285
0390,1.8217,3.073617696762085
0390,1.8498,2.5038115978240967
0390,1.8101,2.231706380844116
0390,2.1607,3.06382155418396
0390,2.3321,3.5827419757843018
0390,2.3557,3.6805243492126465
0390,1.4027,1.9867290258407593
0390,1.4358,2.2354602813720703
0390,2.495,4.750088214874268
0390,3.2535,5.2623395919799805
0390,3.6367,3.765549898147583
0390,2.4658,4.650284290313721
0390,2.8842,5.500010013580322
0390,3.5086,3.34667706489563
0390,3.7585,3.7628166675567627
0390,5.2665,7.71383810043335
0390,6.4228,6.175373554229736
0390,2.837,3.932267427444458
0390,3.0839,3.0030558109283447
0390,4.511,5.871551036834717
0390,5.3947,5.033222675323486
0390,1.712,2.057901382446289
0390,1.9671,4.0432658195495605
0390,4.5684,4.419373989105225
0390,5.0059,5.883798599243164
0390,1.1581,2.234712839126587
0390,2.2351,3.5265917778015137
0390,0.9154,2.4934186935424805
0390,1.5445,4.190711498260498
0390,1.633,4.577409267425537
0390,2.156,2.5776286125183105
0390,1.0912,1.718058705329895
0390,1.4479,2.0901036262512207
0390,1.7669,1.9798263311386108
0390,2.1343,5.917537212371826
0390,4.6031,4.961894989013672
0390,1.2581,2.2301173210144043
0390,1.5659,3.123579502105713
0390,2.0505,2.5042104721069336
0390,3.2039,2.960832357406616
0390,4.7649,4.958103179931641
0390,4.8433,5.672750949859619
0390,2.1509,4.050732135772705
0390,2.8594,4.921219348907471
0390,3.3587,5.495823383331299
0390,4.423,4.785105228424072
0390,6.8313,6.575863361358643
0390,1.2877,1.9898074865341187
0390,1.4243,3.076972723007202
0390,2.9479,4.485361576080322
0390,3.609,5.485476016998291
0390,2.195,5.602193355560303
0390,2.5475,5.463677406311035
0390,4.0006,5.594360828399658
0390,4.6204,5.98581600189209
0390,5.0274,6.226389408111572
0390,1.3846,3.332378625869751
0390,2.1572,2.4454429149627686
0390,2.8518,2.6525723934173584
0390,3.2055,3.038466453552246
0390,2.1561,3.305433988571167
0390,3.9205,4.88303804397583
0390,2.1576,3.573134660720825
0390,4.3103,4.505199432373047
0390,2.164,3.01694917678833
0390,2.424,2.837491512298584
0390,2.1254,3.066371202468872
0390,2.2518,4.288885593414307
0390,2.4335,2.8650619983673096
0390,3.4697,5.061910629272461
0390,1.5179,2.01816987991333
0390,2.0003,2.6358017921447754
0390,3.7026,5.098978042602539
0390,2.4189,3.227630138397217
0390,1.5065,2.0565319061279297
0390,2.465,3.835575580596924
0390,2.1017,2.785688877105713
0390,2.5691,2.6920244693756104
0390,4.2408,4.255335330963135
0390,1.7293,2.0080950260162354
0390,1.8033,1.837357997894287
0390,1.9706,2.5076935291290283
0390,2.7537,3.0921123027801514
0390,3.8589,5.527901649475098
0390,3.0307,3.4813694953918457
0390,2.4812,3.462303638458252
0390,3.2118,3.9973864555358887
0390,1.4015,1.8925172090530396
0390,2.5354,2.525496244430542
0390,3.6356,4.828982353210449
0390,4.1243,2.567444086074829
0390,1.7907,2.2514851093292236
0390,2.2585,2.7628400325775146
0390,2.3815,2.6018881797790527
0390,2.7646,5.867599964141846
0390,5.6145,5.60286808013916
0390,1.5865,2.0692481994628906
0390,2.5871,2.6698267459869385
0390,3.3465,4.886198043823242
0390,3.6781,6.8125901222229
0390,3.9662,5.244709014892578
0390,5.8177,4.643965244293213
0390,2.0215,2.5801031589508057
0390,3.9005,4.824422359466553
0390,1.1236,1.934000015258789
0390,1.3393,2.4415841102600098
0390,1.9599,3.367266893386841
0390,2.5765,3.2472074031829834
0390,2.5765,2.970177173614502
0390,3.3428,4.8264570236206055
0390,1.2565,2.871737003326416
0390,1.2565,2.8833353519439697
0390,4.1504,8.197040557861328
0390,0.9279,2.336282730102539
0390,2.4231,4.623885154724121
0390,2.6713,5.9089035987854
0390,3.8679,6.099736213684082
0390,4.6536,6.42857551574707
0390,1.3602,3.1257243156433105
0390,1.9897,2.7382733821868896
0390,3.1965,4.541837215423584
0390,3.2605,5.844084739685059
0390,3.3499,3.846595048904419
0390,1.8133,3.013275146484375
0390,2.703,6.071911811828613
0390,2.7157,4.462258815765381
0390,3.4054,4.531998157501221
0390,3.7424,3.8723390102386475
0390,5.3452,7.323883533477783
0390,1.7017,2.7620530128479004
0390,2.0994,6.376649856567383
0390,2.1106,2.7588119506835938
0390,3.0799,4.048192977905273
0390,3.146,3.5496716499328613
0390,4.4928,6.607100009918213
0390,5.1871,7.203113079071045
0390,1.9225,3.0044124126434326
0390,2.5759,3.3648786544799805
0390,2.812,4.528120517730713
0390,3.9611,3.813756227493286
0390,2.219,6.1429290771484375
0390,2.6783,5.429460048675537
0390,3.3372,4.2180495262146
0390,3.5873,6.505856990814209
0390,4.2199,6.168235778808594
0390,4.6436,5.827423095703125
0390,1.1356,1.9188311100006104
0390,1.2947,3.717379570007324
0390,1.3277,1.7071549892425537
0390,2.6069,2.663696050643921
0390,3.5151,2.6694416999816895
0390,2.1507,2.7422285079956055
0390,2.3782,4.620660305023193
0390,2.7929,5.810876369476318
0390,2.2164,1.9730889797210693
0390,2.3966,4.6466875076293945
0390,3.2148,4.652412414550781
0390,4.3785,7.397853374481201
0390,0.6914,2.268880844116211
0390,1.0861,3.7759814262390137
